Index,Position,High Score,High Rebound,High Assist,High Steal,High Free Throws,High Three Pointers,High Block,Total Games,Total Points,Hall Of Famer,Points,Assists,Rebound,Height,Weight,Country,Previous Team,Birthdate,Total Awards,Draft Year,Draft Round,Draft Pick
1158,3,0,0,0,0,0,0,0,63,317,False,5.0,1.3,2.1,2.01,91.0,72,67,1960,0,1984,2,25
1159,3,0,0,0,0,0,0,0,120,484,False,4.0,0.5,1.9,2.01,86.0,72,281,1948,0,1971,1,4
1161,3,8,0,0,0,2,0,0,60,276,False,4.6,2.2,0.0,1.93,91.0,72,306,1921,0,-1,-1,-1
1162,3,2,2,1,0,0,0,0,32,43,False,1.3,0.5,0.4,2.03,86.0,72,297,1959,0,1981,3,66
1163,3,0,0,0,0,0,0,0,11,16,False,1.5,0.5,1.5,1.98,102.0,72,148,1930,0,1953,-1,-1
1165,6,0,0,0,0,0,0,0,441,4783,False,10.8,1.7,2.2,1.96,105.0,72,373,1966,0,1988,2,36
1166,1,2,1,1,1,0,0,0,115,628,False,5.5,1.3,3.8,2.11,98.0,72,67,1946,0,1968,5,57
1167,4,2,2,0,0,0,0,1,193,980,False,5.1,0.3,2.7,2.11,109.0,72,262,1970,0,1993,1,19
1169,3,0,0,0,0,0,0,0,56,241,False,4.3,0.8,2.2,2.03,95.0,72,631,1991,0,2014,2,34
1170,3,0,0,0,0,0,0,0,82,760,False,9.3,1.1,6.0,2.03,98.0,72,300,2001,0,2022,1,17
1171,1,20,15,5,3,8,0,10,875,5216,False,6.0,1.0,7.9,2.24,125.0,72,577,1957,7,1982,4,72
1172,6,19,3,3,2,2,1,1,168,1132,False,6.7,2.5,1.2,1.93,82.0,72,304,1959,0,1982,3,55
1173,3,12,8,2,1,2,0,2,63,224,False,3.6,0.4,1.9,2.06,98.0,72,617,1989,0,2010,2,43
1175,3,16,5,2,3,5,0,2,220,1490,False,6.8,0.8,3.5,1.98,102.0,72,343,1952,0,1974,1,15
1176,3,0,0,0,0,0,0,0,19,40,False,2.1,0.2,1.0,2.06,88.0,72,621,1984,0,2003,1,26
1178,7,0,0,0,0,0,0,0,34,87,False,2.6,0.1,0.9,2.01,99.0,72,599,1991,0,-1,-1,-1
1180,3,23,0,0,0,7,0,0,266,3221,False,12.1,2.1,4.5,1.88,86.0,72,251,1922,0,1949,-1,-1
1181,3,0,0,0,0,0,0,0,10,11,False,1.1,1.0,2.6,2.03,93.0,72,596,1962,0,1984,7,140
1182,6,2,1,1,0,0,0,0,87,522,False,6.0,0.6,1.5,1.96,88.0,72,448,1960,0,1982,1,10
1183,6,17,6,5,3,5,1,0,226,1728,False,7.6,4.0,1.7,1.78,75.0,72,577,1973,1,1995,2,47
1184,6,41,8,7,3,13,6,3,223,4871,False,24.6,4.4,5.8,1.93,102.0,72,217,2001,4,2020,1,1
1186,0,22,10,3,4,8,1,2,704,7585,False,10.8,2.0,3.4,1.93,91.0,72,166,1965,1,1989,1,21
1187,6,5,1,0,0,0,1,0,72,267,False,3.7,0.7,1.1,1.8,91.0,72,448,1998,0,2019,2,33
1188,0,0,0,0,0,0,0,0,10,27,False,2.7,0.3,2.5,2.06,125.0,72,105,1979,0,2002,2,57
1189,3,0,0,0,0,0,0,1,85,203,False,2.4,0.7,1.8,2.01,107.0,72,200,1971,0,1993,1,15
1191,1,32,9,4,2,9,0,3,1168,14862,False,12.7,1.3,5.1,2.16,114.0,72,607,1955,0,1977,3,46
1193,1,0,0,0,0,0,0,0,65,99,False,1.5,0.1,1.0,2.13,125.0,72,273,1981,0,-1,-1,-1
1194,3,0,1,1,1,0,0,0,84,384,False,2.8,0.6,1.7,2.01,92.0,72,429,2000,0,2021,2,44
1195,6,16,5,3,3,5,0,1,604,6596,False,10.9,2.7,2.7,1.91,95.0,72,148,1965,1,1988,1,20
1199,6,26,0,11,0,10,0,0,712,5521,False,7.8,3.0,1.8,1.83,82.0,72,446,1939,0,1961,2,12
1201,6,0,0,0,0,0,0,0,99,800,False,8.1,1.8,0.0,1.91,90.0,72,448,1923,0,1947,1,3
1202,0,25,10,13,4,5,4,2,873,7492,False,8.6,2.8,3.6,1.98,82.0,72,609,1961,0,1983,3,48
1204,6,21,4,9,3,5,4,2,786,5116,False,6.5,3.5,1.7,1.88,84.0,72,60,1972,0,1994,2,30
1205,0,0,0,0,0,0,0,0,143,510,False,3.6,0.2,2.7,2.06,122.0,47,317,1975,0,1999,2,37
1206,6,0,0,0,0,0,0,0,50,314,False,6.3,2.9,1.6,1.78,91.0,72,133,1979,0,2000,2,34
1208,7,22,9,11,4,10,5,1,732,6265,False,8.6,2.6,2.8,1.96,102.0,72,14,1963,0,1985,7,160
1209,5,0,3,1,0,0,0,0,88,407,False,4.6,1.1,2.9,1.98,91.0,72,609,2000,0,2020,2,46
1211,0,0,0,0,0,0,0,0,83,342,False,4.1,0.6,2.5,2.08,109.0,72,314,1997,0,2016,1,18
1212,6,13,5,2,2,2,3,1,770,6190,False,8.0,1.1,2.1,1.93,94.0,72,380,1987,0,2009,1,28
1213,1,0,0,0,0,0,0,0,141,980,False,7.0,1.4,3.6,2.06,102.0,72,19,1955,0,1977,2,42
1214,3,26,11,8,3,14,6,2,742,10544,False,14.2,2.6,4.3,2.03,100.0,72,19,1968,2,1989,1,3
1215,3,12,0,4,0,6,0,0,118,607,False,5.1,0.7,5.2,1.96,84.0,72,376,1936,0,1958,3,16
1216,3,12,11,3,1,6,0,2,168,613,False,3.6,0.7,2.9,2.06,89.0,72,314,1954,0,1977,1,17
1217,0,43,14,6,4,8,4,2,1209,19004,False,15.7,1.4,3.5,2.01,93.0,72,544,1960,4,1983,1,9
1218,5,0,0,0,0,0,0,0,145,840,False,5.8,0.6,2.0,1.96,100.0,72,353,1970,0,-1,-1,-1
1219,3,23,0,3,0,7,0,0,524,4623,False,8.8,1.4,5.1,1.98,79.0,72,471,1944,0,1966,2,13
1220,6,0,0,0,0,0,0,0,16,24,False,1.5,0.4,0.5,1.91,79.0,72,5,2000,0,-1,-1,-1
1221,3,27,17,4,2,9,1,3,624,7410,False,11.9,1.6,6.5,2.03,109.0,72,401,1970,1,1992,1,5
1222,1,0,0,0,0,0,0,0,91,277,False,3.0,0.3,2.4,2.06,102.0,72,539,1969,0,1991,1,22
1223,3,29,0,3,0,13,0,0,1048,10176,False,9.7,1.3,8.3,2.11,95.0,72,515,1940,0,1962,1,6
1224,6,34,6,9,4,6,3,1,833,14858,False,17.8,4.6,3.5,1.91,84.0,72,283,1985,5,2005,2,40
1226,1,12,9,1,2,4,0,1,505,2327,False,4.6,0.9,4.2,2.08,100.0,72,317,1952,0,1974,1,13
1227,0,9,6,2,3,2,0,1,472,1726,False,3.7,0.6,3.5,2.13,109.0,45,84,1976,0,1999,2,41
1229,2,5,3,1,0,3,0,0,375,1992,False,5.3,0.7,3.2,2.08,118.0,72,209,1978,0,2002,1,12
1230,2,40,21,8,3,14,3,6,394,10718,False,33.1,4.2,10.2,2.13,127.0,12,271,1994,29,2014,1,3
1231,1,24,0,3,0,11,0,0,831,10380,False,12.5,1.4,9.1,2.03,109.0,72,329,1937,0,1958,3,22
1232,0,0,0,0,0,0,0,0,14,20,False,1.4,0.1,0.6,1.96,104.0,72,554,1982,0,2004,2,35
1233,3,0,0,0,0,0,0,0,16,14,False,0.9,0.3,0.0,1.88,91.0,72,4,1918,0,-1,-1,-1
1234,1,2,2,0,0,0,0,0,195,343,False,1.8,0.2,2.0,2.11,111.0,72,647,1959,0,1982,3,60
1235,3,0,0,0,0,0,0,0,11,28,False,2.5,0.6,1.5,2.03,111.0,72,94,1963,0,-1,-1,-1
1236,6,0,0,0,0,0,0,0,151,1502,False,9.9,2.1,2.1,1.91,79.0,72,600,1967,0,1990,2,37
1237,3,42,11,12,4,13,0,3,1193,25613,True,21.5,3.6,5.5,2.03,86.0,72,488,1954,15,1976,2,23
1238,6,0,0,0,0,0,0,0,18,27,False,1.5,0.3,1.1,1.93,84.0,72,454,1946,0,1970,7,110
1239,6,9,2,1,1,2,1,1,50,179,False,3.6,0.9,1.1,1.93,88.0,72,488,1970,0,-1,-1,-1
1240,6,0,0,0,0,0,0,0,41,119,False,2.9,0.6,0.9,1.98,91.0,72,343,1988,0,2012,2,44
1241,3,0,0,0,0,0,0,0,29,93,False,3.2,0.5,1.5,1.98,93.0,72,558,1950,0,1972,3,33
1242,3,7,0,0,0,5,0,0,46,360,False,7.8,0.9,0.0,1.93,93.0,72,637,1917,0,-1,-1,-1
1243,6,5,4,3,0,0,1,0,186,779,False,4.2,1.9,1.3,1.91,88.0,13,539,1994,0,2014,1,18
1244,0,13,10,3,2,5,3,1,395,2629,False,6.7,0.9,3.3,1.98,98.0,72,88,1990,0,2013,2,50
1245,3,0,0,0,0,0,0,0,13,26,False,2.0,0.2,0.4,1.98,88.0,72,379,1956,0,1977,5,104
1246,1,0,0,0,0,0,0,0,69,262,False,3.8,0.4,2.8,2.13,109.0,70,193,1986,0,2008,2,60
1248,3,31,6,7,3,9,0,1,766,7251,False,9.5,2.6,4.5,1.96,88.0,72,577,1944,0,1965,3,18
1249,3,40,14,10,6,12,1,6,836,18364,True,22.0,3.9,6.7,2.01,91.0,72,319,1950,19,1972,1,12
1250,1,6,3,1,1,0,0,1,153,421,False,2.8,0.5,3.9,2.11,113.0,72,398,1975,0,1999,2,34
1251,1,0,0,0,0,0,0,0,23,64,False,2.8,0.6,0.0,1.96,91.0,72,271,1924,0,-1,-1,-1
1252,6,0,0,0,0,0,0,0,30,116,False,3.9,0.8,0.5,1.91,90.0,36,206,1969,0,-1,-1,-1
1253,4,0,0,0,0,0,0,0,248,1523,False,6.6,1.3,5.4,2.08,111.0,72,416,1997,0,-1,-1,-1
1254,6,2,0,0,0,0,0,0,47,142,False,3.0,1.2,0.0,1.88,79.0,72,77,1925,0,1949,-1,-1
1255,0,2,1,2,1,0,0,0,102,375,False,3.7,0.8,1.6,2.03,100.0,72,256,1973,0,1996,1,27
1256,3,0,0,0,0,0,0,0,36,157,False,4.4,1.0,2.1,2.03,92.0,72,578,1955,0,1978,8,157
1257,7,5,1,1,0,0,1,0,59,168,False,2.8,0.9,1.1,1.93,95.0,72,119,1997,0,2018,1,28
1258,6,0,0,0,0,0,0,0,56,237,False,4.2,2.0,1.7,1.83,86.0,72,410,1996,0,2017,2,39
1259,3,2,3,1,1,2,0,0,250,879,False,3.5,0.4,2.6,2.06,91.0,72,625,1987,0,2010,2,55
1260,7,16,4,4,2,4,4,1,562,3747,False,6.7,0.7,2.5,1.96,100.0,72,557,1978,0,-1,-1,-1
1261,6,23,8,11,3,7,3,2,591,4531,False,7.7,2.6,1.4,1.85,77.0,72,272,1955,0,1978,1,21
1262,2,15,15,3,2,7,0,3,809,3289,False,4.1,0.6,7.1,2.03,111.0,72,262,1980,0,-1,-1,-1
1263,0,21,10,8,3,7,4,1,594,9347,False,15.7,4.8,4.6,1.98,100.0,72,324,1989,4,2009,1,4
1264,6,2,0,0,0,0,0,0,127,431,False,3.4,1.4,1.2,1.91,84.0,72,163,1983,0,2005,2,32
1265,1,45,22,10,7,17,1,8,1183,24815,True,21.0,1.9,9.8,2.13,116.0,37,216,1962,35,1985,1,1
1267,6,15,4,2,1,4,2,1,245,1389,False,5.7,2.1,1.8,1.96,97.0,3,35,1995,0,2014,1,5
1268,3,2,1,1,1,0,0,1,51,320,False,6.3,0.8,2.7,2.01,95.0,15,141,1989,0,2009,1,30
1269,1,12,9,2,1,6,0,3,170,712,False,4.2,0.4,4.3,2.11,120.0,47,589,1989,0,2012,1,30
1271,3,0,0,0,0,0,0,0,30,63,False,2.1,0.1,0.0,1.85,86.0,72,437,1913,0,-1,-1,-1
1272,3,0,0,0,0,0,0,0,30,60,False,2.0,0.4,1.5,2.01,93.0,72,67,1943,0,1965,2,16
1273,0,3,1,0,0,1,0,0,37,82,False,2.2,0.2,2.4,2.29,141.0,57,106,1995,0,-1,-1,-1
1274,3,0,0,0,0,0,0,0,48,155,False,3.2,0.8,0.0,1.85,84.0,72,120,1924,0,-1,-1,-1
1275,4,15,15,2,2,4,1,3,478,5430,False,11.4,1.0,8.1,2.03,100.0,72,352,1989,4,2011,1,22
1276,6,18,0,5,0,6,0,0,211,1378,False,6.5,1.8,2.5,1.93,86.0,72,256,1932,0,1954,2,15
1277,0,14,5,7,3,6,3,1,504,3888,False,7.7,2.9,1.9,1.88,82.0,72,577,1986,0,2006,1,26
1278,0,0,0,0,0,0,0,0,11,26,False,2.4,1.0,0.6,1.96,100.0,72,501,1981,0,-1,-1,-1
1279,3,2,2,1,0,0,0,0,136,715,False,5.3,0.8,1.4,1.93,86.0,72,5,1964,0,1987,1,20
1280,3,16,0,7,0,7,0,0,423,2816,False,6.7,1.3,4.6,2.01,95.0,72,471,1936,0,1958,1,3
1281,3,0,0,0,0,0,0,0,101,532,False,5.3,0.8,3.2,2.06,111.0,72,365,1970,0,-1,-1,-1
1282,3,14,0,0,0,2,0,0,51,343,False,6.7,0.6,0.0,1.96,84.0,72,401,1921,0,-1,-1,-1
1283,1,0,0,0,0,0,0,0,37,164,False,4.4,0.4,3.5,2.11,118.0,9,587,1988,0,-1,-1,-1
1284,3,20,16,3,2,8,2,4,790,8354,False,10.6,1.1,7.1,2.06,120.0,72,220,1991,1,2010,1,3
1285,3,0,0,0,0,0,0,0,26,107,False,4.1,0.4,3.4,2.11,107.0,72,368,1985,0,2007,2,34
1287,6,19,0,3,0,9,0,0,221,2936,False,13.3,2.0,0.0,1.91,86.0,72,474,1920,3,-1,-1,-1
1288,6,0,0,0,0,0,0,0,48,248,False,5.2,0.8,1.5,1.93,84.0,72,589,1954,0,1976,2,33
1289,3,0,0,0,0,0,0,0,201,911,False,4.5,0.7,7.1,2.03,116.0,72,331,1974,0,1996,2,48
1290,6,0,0,0,0,0,0,0,10,30,False,3.0,0.6,0.6,1.91,84.0,72,148,1931,0,1953,-1,-1
1291,6,0,0,0,0,0,0,0,17,52,False,3.1,1.1,1.4,1.85,84.0,72,274,1929,0,-1,-1,-1
1292,1,2,1,0,0,2,0,0,275,1192,False,4.3,0.5,3.0,2.11,107.0,72,558,1962,0,1986,2,43
1293,6,0,0,0,0,0,0,0,58,223,False,3.8,1.3,1.0,1.75,80.0,72,403,1995,0,2016,2,54
1294,4,6,11,2,2,1,0,2,252,1078,False,4.3,0.7,3.9,2.11,122.0,9,195,1992,0,-1,-1,-1
1296,3,0,0,0,0,0,0,0,12,18,False,1.5,0.2,1.1,2.06,102.0,72,209,1981,0,-1,-1,-1
1297,1,17,0,3,0,7,0,0,637,6974,False,10.9,0.7,8.9,2.11,100.0,72,298,1930,1,1953,1,1
1298,6,27,11,11,4,6,4,2,971,10853,False,11.2,5.2,3.0,1.85,93.0,72,380,1984,4,2005,1,5
1299,6,2,0,1,0,0,0,0,103,287,False,2.8,0.9,1.2,1.83,82.0,72,398,1929,0,1951,3,23
1300,3,0,0,0,0,0,0,0,33,85,False,2.6,0.5,0.0,1.91,86.0,72,312,1922,0,-1,-1,-1
1302,0,9,3,3,1,0,3,0,204,924,False,4.5,0.7,1.3,1.98,86.0,72,2,1998,0,2017,1,21
1304,4,4,1,0,0,2,0,0,158,532,False,3.9,0.8,3.5,2.08,109.0,0,317,1998,0,2019,2,34
1305,1,4,2,1,1,2,0,1,218,517,False,2.4,0.4,1.7,2.08,93.0,72,471,1953,0,1975,4,62
1306,6,22,0,5,0,10,0,0,371,2525,False,6.8,2.5,2.2,1.93,86.0,72,331,1933,0,1955,3,15
1307,3,0,0,0,0,0,0,0,12,9,False,0.8,0.1,1.1,2.16,109.0,72,241,1964,0,1988,2,26
1308,3,23,9,4,2,11,1,1,583,3704,False,6.4,0.9,1.9,2.01,98.0,72,220,1965,0,-1,-1,-1
1309,6,2,1,1,0,0,0,0,259,1994,False,7.7,2.3,2.1,1.83,81.0,72,256,1993,2,-1,-1,-1
1310,3,15,0,3,0,7,0,0,178,1037,False,5.8,1.6,4.0,1.93,82.0,72,583,1925,0,1948,-1,-1
1311,1,30,0,5,0,14,0,0,634,5780,False,9.1,1.4,5.3,2.03,104.0,72,518,1937,0,1959,-1,-1
1313,1,9,12,3,0,4,0,2,135,305,False,2.3,0.3,2.0,2.16,127.0,73,113,1986,0,2007,2,38
1314,3,18,6,3,3,3,1,0,184,1140,False,6.2,1.0,2.5,1.96,100.0,72,577,1962,0,1984,1,21
1315,7,12,5,3,3,2,1,1,255,1731,False,6.8,1.6,4.3,2.01,98.0,72,530,1988,3,2010,2,39
1316,3,0,0,0,0,0,0,0,19,43,False,2.3,0.4,1.3,1.96,93.0,72,546,1944,0,1967,9,100
1317,1,0,0,1,0,0,0,0,49,118,False,2.4,0.4,2.2,2.16,109.0,72,114,1947,0,1970,8,136
1318,1,8,5,3,1,2,0,0,551,2790,False,5.1,0.8,3.9,2.13,109.0,72,147,1942,0,1966,2,17
1319,7,37,12,10,5,12,8,3,1103,17306,False,15.7,2.9,4.4,2.01,102.0,72,637,1973,4,1995,1,21
1320,6,0,0,0,0,0,0,0,142,1042,False,7.3,4.0,3.9,1.85,84.0,72,515,1928,0,-1,-1,-1
1321,3,24,10,5,5,4,8,2,460,3780,False,8.3,1.5,4.8,2.01,100.0,72,196,1993,0,-1,-1,-1
1322,0,0,0,0,0,0,0,0,50,177,False,3.5,0.5,2.2,2.11,107.0,72,385,1969,0,1992,2,50
1323,6,28,8,10,6,9,6,1,1287,10713,False,8.3,3.0,2.1,1.85,95.0,72,22,1974,0,1996,1,24
1324,0,0,0,0,0,0,0,0,18,84,False,4.7,1.8,1.7,1.91,85.0,72,274,1982,0,-1,-1,-1
1325,3,3,1,0,0,0,1,0,18,24,False,1.3,0.3,1.1,1.96,104.0,72,523,1997,0,-1,-1,-1
1326,3,2,0,0,0,2,0,0,78,240,False,3.1,0.6,0.0,1.96,86.0,72,203,1923,0,-1,-1,-1
1327,3,0,0,0,0,0,0,0,61,277,False,4.5,0.7,0.0,1.88,79.0,72,479,1920,0,-1,-1,-1
1329,6,16,0,4,0,5,0,0,262,1512,True,5.8,1.6,4.6,1.88,86.0,72,374,1922,0,-1,-1,-1
1330,3,3,2,1,1,2,0,0,20,40,False,2.0,0.4,1.5,2.01,98.0,72,19,1954,0,1976,2,30
1331,6,15,0,2,0,5,0,0,292,2511,False,8.6,1.9,5.2,1.91,86.0,72,376,1933,0,1955,3,16
1332,6,19,11,8,3,9,1,1,893,10125,False,11.3,4.8,3.4,1.96,84.0,72,217,1962,2,1984,1,18
1333,6,0,0,0,0,0,0,0,16,35,False,2.2,0.7,0.2,1.88,88.0,72,312,1981,0,2004,2,55
1334,3,0,0,0,0,0,0,0,53,261,False,4.9,0.9,3.4,2.03,102.0,72,401,1957,0,1979,2,26
1335,6,51,8,18,4,13,3,1,957,12260,False,12.8,5.4,2.6,1.91,77.0,72,216,1960,1,1982,1,13
1336,6,0,0,0,0,0,0,0,163,1504,False,9.2,3.9,1.9,1.83,84.0,72,539,1989,1,2009,1,6
1337,6,0,1,2,1,0,0,0,144,788,False,4.6,1.3,1.4,1.85,79.0,72,470,1998,1,2020,1,29
1338,6,0,0,0,0,0,0,0,144,896,False,6.2,2.2,2.1,1.88,82.0,72,274,1953,0,1975,7,113
1340,3,0,0,0,0,0,0,0,11,53,False,4.8,0.5,1.5,1.91,77.0,72,240,1939,0,1962,2,16
1342,6,3,0,0,0,1,0,0,35,134,False,3.8,0.6,0.4,1.93,86.0,72,318,1948,0,1970,5,70
1343,3,0,0,0,0,0,0,0,52,328,False,6.3,0.8,1.7,2.01,95.0,36,41,1995,0,-1,-1,-1
1345,0,22,6,4,1,5,7,1,431,3776,False,3.6,0.7,0.6,1.88,93.0,72,331,1993,0,-1,-1,-1
1346,3,0,1,0,0,0,0,0,111,645,False,5.8,0.9,2.0,2.01,100.0,49,319,1985,0,-1,-1,-1
1348,3,0,0,0,0,0,0,0,11,35,False,3.2,0.9,1.8,1.85,86.0,72,342,1971,0,1993,2,32
1351,3,14,14,6,6,6,0,2,474,3016,False,6.4,1.4,3.6,2.06,98.0,72,95,1952,0,1975,6,92
1352,6,0,0,0,0,0,0,0,31,126,False,4.1,1.1,0.6,1.91,82.0,72,318,1946,0,1970,2,20
1353,6,20,4,13,4,5,2,0,482,5594,False,11.6,6.4,1.8,1.88,79.0,72,380,1956,7,1978,1,2
1355,3,0,0,0,0,0,0,0,28,90,False,3.2,0.2,0.9,2.01,95.0,72,254,1972,0,1995,1,26
1356,0,27,7,15,3,6,2,1,429,4797,False,11.2,5.8,3.1,1.83,75.0,72,557,1983,2,2003,1,8
1357,6,5,0,0,0,3,0,0,44,179,False,4.1,1.7,0.0,1.78,79.0,72,374,1926,0,-1,-1,-1
1358,1,6,7,3,4,1,0,1,139,569,False,4.1,2.1,4.1,2.08,107.0,72,226,1954,0,1976,2,19
1359,6,4,0,0,0,0,0,0,113,335,False,2.3,1.7,1.6,1.93,95.0,72,200,1998,0,-1,-1,-1
1360,6,0,0,0,0,0,0,0,25,30,False,1.2,0.7,0.7,1.93,88.0,72,380,1981,0,2001,1,21
1361,6,0,0,0,0,0,0,0,10,35,False,3.5,1.0,1.5,1.8,84.0,72,21,1988,0,-1,-1,-1
1362,2,8,9,0,1,3,0,1,440,3615,False,8.2,0.7,7.2,2.03,118.0,72,119,1976,0,1997,1,10
1363,3,7,0,4,0,1,0,0,523,4093,False,7.8,1.1,2.4,1.96,95.0,72,329,1946,0,1968,3,28
1364,1,17,6,2,1,6,1,2,656,2538,False,3.9,0.5,2.6,2.11,113.0,72,558,1968,0,1990,2,35
1365,4,20,20,4,3,3,1,4,764,3747,False,4.9,0.9,6.9,2.11,113.0,72,505,1977,0,1999,1,21
1366,6,10,2,3,2,4,0,1,207,1562,False,7.5,2.3,1.2,1.85,73.0,72,577,1960,0,1983,2,28
1368,3,0,0,0,0,0,0,0,28,108,False,3.9,0.4,2.2,2.08,99.0,30,421,1981,0,2001,2,47
1369,7,19,8,5,3,5,4,2,672,9387,False,6.1,1.3,1.8,1.98,93.0,26,438,1992,0,2012,1,20
1370,1,30,0,3,0,12,0,0,817,11198,False,13.7,1.7,9.8,2.06,98.0,72,281,1928,2,1950,1,5
1372,0,0,0,0,0,0,0,0,103,301,False,2.9,0.5,2.2,2.03,100.0,72,209,1976,0,1998,2,54
1373,6,38,9,11,4,8,4,1,395,7974,False,25.0,6.1,4.2,1.91,84.0,72,274,1997,3,2017,1,5
1374,6,0,0,0,0,0,0,0,10,31,False,3.1,1.0,0.8,1.88,79.0,72,265,1949,0,1972,2,15
1375,1,17,0,4,0,5,0,1,743,6945,False,9.3,1.6,7.4,2.08,104.0,72,488,1943,0,1965,8,67
1376,3,24,14,10,5,7,5,3,930,8966,False,9.6,2.8,3.8,2.01,107.0,13,380,1969,1,1991,1,24
1377,6,16,4,4,3,4,4,1,752,7729,False,10.3,2.8,2.2,1.93,99.0,72,595,1983,2,2006,1,7
1378,1,2,1,0,0,0,0,0,733,2989,False,4.1,0.5,4.7,2.08,122.0,63,126,1975,0,1997,1,8
1379,0,0,0,0,0,0,0,0,140,502,False,3.6,0.6,1.2,1.96,92.0,72,222,1977,0,-1,-1,-1
1380,6,27,10,12,3,9,4,1,576,10446,False,18.1,6.0,5.6,1.91,95.0,72,317,1977,9,1999,1,2
1381,3,0,0,0,0,0,0,0,264,1710,False,6.5,1.0,3.9,2.08,102.0,72,625,1965,0,1987,1,14
1383,6,1,1,0,0,1,0,0,24,42,False,1.8,0.4,1.0,1.96,87.0,72,470,1991,0,2013,2,41
1385,0,7,3,2,1,2,2,0,289,1412,False,4.9,4.0,2.3,1.83,77.0,72,426,1990,0,-1,-1,-1
1386,6,38,0,19,4,12,0,0,825,15581,True,18.9,6.1,5.9,1.93,91.0,72,502,1945,16,1967,1,5
1388,6,3,2,1,0,0,1,0,13,27,False,2.1,0.2,0.8,1.91,91.0,72,196,1994,0,-1,-1,-1
1389,7,4,3,0,1,1,0,0,32,87,False,2.7,0.2,0.9,1.96,98.0,72,573,1996,0,2018,2,35
1390,3,0,0,0,0,0,0,0,147,718,False,4.9,0.9,1.9,2.01,93.0,72,429,1964,0,1986,6,133
1391,6,0,0,0,0,0,0,0,241,1438,False,6.0,1.4,1.0,1.88,88.0,72,67,1989,0,2011,1,10
1392,6,32,4,9,2,11,0,2,886,17955,False,20.3,3.7,2.7,1.91,84.0,72,228,1953,2,1975,2,23
1393,0,28,18,4,3,8,1,3,748,8349,False,11.2,0.9,7.8,2.08,113.0,70,193,1992,0,2011,1,3
1394,2,1,2,1,1,1,0,1,151,477,False,3.2,0.4,3.4,2.08,102.0,74,311,1987,1,2006,1,30
1395,6,0,0,0,0,0,0,0,64,689,False,10.8,2.7,2.8,1.91,84.0,72,251,1944,0,1966,3,29
1396,3,0,0,0,0,0,0,0,52,167,False,3.2,0.7,2.0,2.06,95.0,72,416,1948,0,1970,1,16
1397,3,0,0,0,0,0,0,0,35,106,False,3.0,0.4,1.5,2.01,102.0,72,589,1950,0,1973,11,166
1398,0,0,0,0,0,0,0,0,42,133,False,3.2,0.6,2.0,2.06,113.0,72,589,1981,0,2004,2,53
1399,3,6,0,0,0,2,0,0,23,88,False,3.8,0.6,0.0,1.88,88.0,72,298,1921,0,-1,-1,-1
1400,6,0,0,0,0,0,0,0,44,175,False,4.0,1.1,2.4,1.93,84.0,72,84,1935,0,1957,2,13
1401,6,0,0,0,0,0,0,0,48,123,False,2.6,1.1,0.9,1.93,88.0,72,129,1945,0,1968,3,27
1402,1,0,0,0,0,0,0,0,84,326,False,3.9,0.9,3.0,2.03,95.0,72,229,1931,0,1953,1,7
1403,4,27,13,4,3,3,7,2,890,7786,False,8.7,1.0,4.5,2.13,116.0,72,19,1983,2,2005,1,8
1404,6,0,0,0,0,0,0,0,111,686,False,6.2,3.0,1.8,1.91,84.0,72,67,1949,0,1972,7,109
1405,3,0,0,0,0,0,0,0,28,140,False,5.0,0.3,0.0,1.88,79.0,72,298,1920,0,-1,-1,-1
1406,6,5,0,0,0,3,0,0,42,109,False,2.6,0.4,0.0,1.83,77.0,72,439,1918,0,-1,-1,-1
1407,3,37,0,2,0,14,0,0,489,8003,True,16.4,1.2,5.3,1.96,86.0,72,361,1921,5,-1,-1,-1
1410,6,0,0,0,0,0,0,0,15,60,False,4.0,1.9,2.8,1.93,82.0,72,429,1958,0,1980,5,93
1411,6,15,5,7,2,3,2,1,191,2260,False,14.0,5.7,3.9,1.93,95.0,72,607,1998,0,2017,1,1
1412,3,8,6,1,3,2,0,2,318,2031,False,6.4,0.6,3.6,2.06,104.0,72,405,1970,0,1994,2,51
1413,6,21,3,6,0,6,0,0,239,2550,False,10.7,2.4,2.1,1.96,86.0,72,331,1954,0,1976,1,12
1414,6,17,0,6,0,7,0,0,307,2997,False,9.8,2.0,1.8,1.8,77.0,72,539,1922,0,1948,-1,-1
1415,3,10,5,3,2,1,1,2,145,648,False,5.5,0.5,4.2,2.06,93.0,61,274,1997,0,-1,-1,-1
1416,1,13,10,2,1,1,0,2,527,2465,False,4.7,0.4,4.4,2.11,109.0,45,577,1978,0,2002,2,33
1418,4,16,7,2,2,5,0,5,247,1982,False,9.0,1.1,5.6,2.08,106.0,72,21,1998,0,2019,2,38
1421,6,0,1,1,0,0,0,0,80,248,False,3.1,3.1,0.9,1.91,88.0,72,308,1965,0,1988,3,65
1422,0,0,0,0,0,0,0,0,71,123,False,1.7,0.7,0.7,1.98,93.0,72,304,1981,0,2003,1,15
1423,6,7,2,0,0,0,1,0,113,508,False,4.5,1.8,1.5,1.85,91.0,72,217,1986,0,-1,-1,-1
1424,6,18,3,9,4,2,1,2,453,3372,False,7.4,4.3,2.5,1.93,84.0,72,182,1950,0,1971,3,47
